Date,Open,High,Low,Close,Adj Close,Volume
2017-06-06,103.110001,104.449997,102.760002,104.169998,77.323677,4683900
2017-06-07,103.970001,104.430000,102.550003,103.769997,77.026787,7197100
2017-06-08,103.769997,104.739998,103.440002,104.000000,77.197479,6493600
2017-06-09,104.010002,106.489998,104.010002,106.400002,78.978989,6595600
2017-06-12,106.400002,108.430000,106.400002,108.040001,80.196320,8690600
2017-06-13,108.339996,108.489998,107.160004,108.129997,80.263123,6099700
2017-06-14,107.910004,107.989998,105.739998,106.599998,79.127449,6202300
2017-06-15,106.500000,106.800003,105.870003,106.330002,78.927010,5441400
2017-06-16,106.940002,108.360001,106.209999,108.349998,80.426445,11633900
2017-06-19,108.309998,108.379997,107.139999,107.459999,79.765770,4577800
2017-06-20,106.250000,106.599998,105.379997,106.480003,79.038376,5171200
2017-06-21,105.889999,106.900002,103.919998,104.489998,77.561203,6989400
2017-06-22,104.480003,105.139999,104.040001,104.449997,77.531532,4197400
2017-06-23,104.250000,105.419998,104.239998,105.000000,77.939796,5773300
2017-06-26,105.029999,105.190002,104.029999,104.139999,77.301422,3602500
2017-06-27,104.730003,104.889999,104.029999,104.070000,77.249443,4170300
2017-06-28,104.430000,104.900002,104.040001,104.279999,77.405357,4162300
2017-06-29,104.379997,105.150002,104.050003,104.120003,77.286568,4288600
2017-06-30,104.529999,104.720001,103.889999,104.330002,77.442436,5497000
2017-07-03,104.239998,106.959999,104.239998,106.300003,78.904739,4419100
2017-07-05,105.989998,106.300003,104.269997,104.620003,77.657707,4482700
2017-07-06,104.669998,105.129997,103.709999,103.820000,77.063889,5084800
2017-07-07,103.589996,103.760002,102.809998,103.489998,76.818924,6457000
2017-07-10,103.440002,103.580002,102.599998,103.040001,76.484879,4629000
2017-07-11,103.150002,103.500000,102.550003,103.120003,76.544289,4322400
2017-07-12,104.000000,104.750000,103.470001,103.889999,77.115829,3978100
2017-07-13,103.800003,104.209999,103.459999,104.129997,77.293991,4439100
2017-07-14,104.379997,104.639999,103.730003,104.440002,77.524101,3644300
2017-07-17,104.320000,104.970001,104.080002,104.209999,77.353386,5572400
2017-07-18,104.599998,104.599998,103.510002,103.720001,76.989639,4339400
2017-07-19,103.559998,104.480003,103.510002,104.459999,77.538940,4932000
2017-07-20,105.000000,105.370003,103.820000,104.629997,77.665123,5367800
2017-07-21,104.180000,104.379997,103.150002,103.250000,76.640770,5304100
2017-07-24,103.180000,103.570000,102.919998,103.199997,76.603676,4080400
2017-07-25,104.449997,105.150002,104.320000,104.389999,77.486984,7093800
2017-07-26,104.629997,106.080002,104.199997,105.120003,78.028854,5881400
2017-07-27,104.879997,106.320000,104.610001,106.110001,78.763702,5888400
2017-07-28,106.709999,109.129997,106.360001,108.120003,80.255692,7812600
2017-07-31,108.389999,110.000000,108.150002,109.190002,81.049950,7561200
2017-08-01,109.540001,110.970001,109.419998,110.779999,82.230171,8162900
2017-08-02,110.389999,111.199997,109.849998,110.459999,81.992645,6212300
2017-08-03,110.230003,110.449997,109.050003,109.430000,81.228081,5605400
2017-08-04,109.430000,110.199997,109.430000,110.110001,81.732857,4643500
2017-08-07,109.809998,110.290001,109.580002,109.779999,81.487885,4762800
2017-08-08,110.000000,110.709999,109.769997,110.349998,81.911011,4107300
2017-08-09,110.739998,111.410004,110.260002,110.889999,82.311836,3966800
2017-08-10,111.230003,111.440002,110.029999,110.110001,81.732857,4950700
2017-08-11,110.199997,110.489998,109.129997,109.230003,81.079636,3383000
2017-08-14,109.260002,109.820000,108.320000,108.709999,80.693642,4286100
2017-08-15,108.750000,108.900002,107.529999,108.570000,80.589745,5310700
2017-08-16,107.629997,107.919998,106.690002,106.839996,80.102379,4186600
2017-08-17,106.610001,106.870003,105.910004,105.919998,79.412628,5870300
2017-08-18,105.839996,107.339996,105.500000,106.480003,79.832504,5467400
2017-08-21,106.480003,106.480003,105.300003,105.779999,79.307678,3560400
