Date,Open,High,Low,Close,Adj Close,Volume
2017-06-06,152.369995,152.589996,151.210007,151.229996,128.268143,3661900
2017-06-07,151.229996,152.009995,150.729996,151.940002,128.870407,2922900
2017-06-08,151.940002,152.149994,151.009995,151.429993,128.437759,3709900
2017-06-09,151.880005,152.000000,150.899994,151.479996,128.480225,4143100
2017-06-12,151.479996,151.479996,148.039993,148.470001,125.927208,5902600
2017-06-13,148.860001,150.250000,148.619995,149.820007,127.072243,4267700
2017-06-14,150.320007,151.080002,149.910004,150.679993,127.801659,2675500
2017-06-15,149.899994,151.520004,149.649994,151.169998,128.217239,2517500
2017-06-16,150.979996,152.889999,150.919998,151.990005,128.912827,5443900
2017-06-19,152.389999,153.179993,151.839996,153.139999,129.888153,3263800
2017-06-20,154.270004,155.279999,153.839996,154.070007,130.676971,3614400
2017-06-21,154.179993,154.419998,153.610001,153.729996,130.388580,2448500
2017-06-22,153.779999,154.910004,153.679993,154.800003,131.296112,2003800
2017-06-23,155.000000,155.449997,154.429993,154.639999,131.160416,2214700
2017-06-26,155.179993,155.460007,153.520004,153.960007,130.583679,2360900
2017-06-27,154.000000,154.820007,153.460007,153.720001,130.380066,2139000
2017-06-28,154.039993,154.679993,153.740005,154.300003,130.872055,1302800
2017-06-29,154.580002,154.580002,152.149994,153.130005,129.879700,1975900
2017-06-30,153.300003,153.770004,152.720001,153.160004,129.905121,2508200
2017-07-03,153.440002,153.869995,152.479996,152.500000,129.345337,1100700
2017-07-05,152.820007,153.570007,151.990005,153.070007,129.828812,2497300
2017-07-06,152.699997,153.460007,152.330002,153.089996,129.845779,2019800
2017-07-07,153.369995,156.559998,153.149994,156.270004,132.542938,4117800
2017-07-10,156.279999,156.529999,155.160004,155.520004,131.906784,2402200
2017-07-11,155.089996,155.880005,154.009995,154.910004,131.389420,2008800
2017-07-12,155.410004,156.750000,155.270004,156.580002,132.805847,2094900
2017-07-13,156.490005,156.539993,154.339996,155.039993,131.499664,3169700
2017-07-14,154.990005,155.500000,154.729996,155.279999,131.703262,2440200
2017-07-17,155.429993,155.440002,154.699997,155.259995,131.686249,2408700
2017-07-18,155.000000,155.270004,153.369995,153.960007,130.583679,3890300
2017-07-19,154.130005,154.460007,153.479996,153.889999,130.524323,3072200
2017-07-20,154.029999,155.220001,153.550003,154.210007,130.795700,2240200
2017-07-21,154.059998,154.699997,153.289993,153.919998,130.549728,3522400
2017-07-24,154.000000,154.220001,151.770004,151.850006,128.794067,5307400
2017-07-25,157.750000,159.979996,156.539993,159.070007,134.917786,9511400
2017-07-26,158.759995,159.000000,155.679993,156.509995,132.746475,4679000
2017-07-27,156.419998,157.429993,155.539993,156.949997,133.119644,4624100
2017-07-28,156.360001,156.660004,155.070007,155.850006,132.186707,3964500
2017-07-31,155.919998,156.419998,154.850006,155.139999,131.584488,4272400
2017-08-01,154.979996,155.899994,153.710007,154.039993,130.651520,4185100
2017-08-02,153.759995,156.649994,153.710007,156.589996,132.814285,3326000
2017-08-03,156.559998,156.770004,154.410004,154.720001,131.228271,3666100
2017-08-04,154.610001,154.820007,153.229996,153.820007,130.464920,4435400
2017-08-07,154.139999,155.389999,154.000000,154.970001,131.440277,3252100
2017-08-08,154.669998,155.250000,154.100006,154.919998,131.397919,4234300
2017-08-09,155.300003,155.679993,154.350006,154.919998,131.397919,3006500
2017-08-10,154.330002,157.199997,154.250000,156.619995,132.839783,3874500
2017-08-11,156.880005,158.399994,156.630005,157.300003,133.416550,2925000
2017-08-14,157.449997,157.899994,156.460007,157.259995,133.382599,2809100
2017-08-15,157.839996,158.580002,157.339996,157.619995,133.687943,2160100
2017-08-16,157.889999,159.380005,157.600006,158.899994,134.773621,2921800
2017-08-17,158.750000,159.529999,157.809998,157.889999,133.916962,3071600
2017-08-18,157.990005,158.279999,157.020004,157.759995,133.806702,2595700
2017-08-21,158.169998,158.639999,157.539993,158.360001,134.315613,2195100
2017-08-22,158.500000,159.940002,158.389999,159.639999,135.401260,2122600
2017-08-23,159.300003,159.369995,158.380005,158.809998,134.697266,2190700
2017-08-24,159.110001,159.679993,158.330002,158.410004,134.357971,1634800
2017-08-25,158.889999,159.339996,158.529999,158.820007,134.705734,2019600
2017-08-28,159.039993,159.960007,158.660004,159.669998,135.426712,2027300
2017-08-29,159.199997,159.759995,158.729996,159.380005,135.180725,3283400
2017-08-30,158.399994,159.639999,158.320007,159.529999,136.110748,2236500
2017-08-31,159.770004,160.000000,159.350006,159.970001,136.486145,2717000
2017-09-01,159.869995,160.199997,159.500000,159.809998,136.349625,1878300
2017-09-05,159.000000,159.779999,158.070007,159.100006,135.743851,4000500
2017-09-06,159.229996,159.369995,158.220001,158.220001,134.993027,4143300
2017-09-07,158.470001,160.070007,158.330002,159.899994,136.426376,2965400
2017-09-08,159.529999,160.380005,159.179993,159.710007,136.264297,2984200
2017-09-11,160.000000,161.720001,159.919998,161.529999,137.817123,2333600
2017-09-12,160.210007,160.720001,155.770004,156.330002,133.380478,10324100
2017-09-13,156.740005,157.779999,156.000000,157.000000,133.952118,4705600
2017-09-14,157.000000,157.350006,156.050003,157.000000,133.952118,3109700
2017-09-15,157.789993,158.000000,156.880005,156.919998,133.883835,7425100
2017-09-18,157.720001,157.789993,156.350006,156.679993,133.679062,3831900
2017-09-19,157.270004,157.899994,156.330002,157.429993,134.319016,3554600
2017-09-20,157.899994,159.889999,157.759995,159.880005,136.409363,3641100
2017-09-21,159.869995,160.089996,158.509995,159.029999,135.684097,2503400
2017-09-22,158.880005,159.740005,158.559998,158.910004,135.581741,2442700
2017-09-25,158.470001,158.690002,156.100006,156.259995,133.320770,3661500
2017-09-26,156.250000,156.839996,153.270004,153.350006,130.837967,6420000
2017-09-27,153.509995,154.690002,153.440002,154.050003,131.435165,3915900
2017-09-28,156.160004,158.309998,155.479996,157.490005,134.370178,4210200
2017-09-29,157.509995,158.039993,156.119995,156.679993,133.679062,3670100
2017-10-02,156.000000,157.179993,155.800003,156.960007,133.918015,2407000
2017-10-03,156.750000,157.460007,156.360001,156.860001,133.832672,2188400
2017-10-04,156.830002,157.419998,156.649994,157.210007,134.131302,1823100
2017-10-05,157.300003,158.919998,157.300003,158.800003,135.487900,2796000
2017-10-06,158.580002,160.130005,158.580002,159.600006,136.170425,3548500
2017-10-09,159.610001,160.490005,159.500000,160.119995,136.614075,2120000
2017-10-10,159.690002,161.580002,159.589996,160.580002,137.006592,2909600
2017-10-11,160.899994,163.240005,160.580002,163.149994,139.199265,3572500
2017-10-12,162.990005,164.399994,162.770004,163.910004,139.847748,3023600
2017-10-13,164.449997,165.509995,164.080002,165.369995,141.093399,2957400
2017-10-16,165.440002,165.740005,164.440002,165.009995,140.786240,2132300
2017-10-17,164.919998,166.020004,164.750000,165.399994,141.118988,2379700
2017-10-18,165.289993,166.250000,163.889999,165.770004,141.434692,2798300
2017-10-19,165.820007,166.949997,164.919998,166.500000,142.057495,2478100
2017-10-20,167.229996,167.899994,165.500000,166.300003,141.886902,5577700
2017-10-23,166.100006,166.100006,163.089996,163.339996,139.361404,6214800
2017-10-24,165.259995,166.490005,163.589996,163.880005,139.822113,7855200
2017-10-25,163.410004,165.119995,163.000000,163.580002,139.566162,3716200
2017-10-26,164.139999,164.649994,163.750000,164.009995,139.933060,2934400
2017-10-27,164.089996,165.850006,163.770004,165.389999,141.110489,2298100
2017-10-30,165.000000,166.559998,164.669998,166.229996,141.827133,2051000
2017-10-31,166.250000,167.410004,166.130005,166.910004,142.407318,2873000
2017-11-01,165.720001,167.990005,165.570007,166.369995,141.946548,2186100
2017-11-02,166.990005,168.470001,166.500000,168.100006,143.422577,2291000
2017-11-03,168.000000,169.449997,167.600006,168.649994,143.891876,1959500
2017-11-06,168.899994,170.419998,168.600006,170.070007,145.103424,3087700
2017-11-07,170.100006,170.820007,169.520004,170.770004,145.700653,2506000
2017-11-08,170.169998,170.919998,169.449997,170.100006,145.129044,2605000
2017-11-09,168.720001,169.199997,166.100006,167.000000,142.484131,4219000
2017-11-10,166.399994,166.800003,163.520004,165.589996,141.281097,4226800
2017-11-13,165.470001,167.949997,165.080002,167.369995,142.799774,2605600
2017-11-14,166.839996,168.419998,166.570007,168.110001,143.431168,2180900
2017-11-15,167.690002,168.690002,167.149994,167.320007,142.757141,2019300
2017-11-16,167.679993,168.889999,167.529999,168.089996,143.414108,2293400
2017-11-17,167.539993,167.699997,166.160004,166.720001,142.245209,2221400
2017-11-20,167.330002,167.850006,166.759995,166.929993,142.424362,2442300
2017-11-21,167.550003,169.259995,167.509995,168.300003,143.593231,2653100
2017-11-22,169.270004,170.350006,168.669998,169.050003,144.233154,2719200
2017-11-24,168.880005,169.559998,168.820007,169.110001,144.284363,963200
2017-11-27,168.899994,169.179993,168.089996,168.960007,144.156403,2082400
2017-11-28,169.229996,171.380005,169.039993,171.339996,146.186996,2909900
2017-11-29,171.699997,172.020004,169.050003,170.429993,145.410583,4590300
2017-11-30,170.240005,173.169998,169.339996,171.970001,147.599152,6023700
2017-12-01,172.770004,173.149994,170.389999,172.869995,148.371643,4279200
2017-12-04,173.270004,173.479996,170.429993,170.649994,146.466263,3943100
2017-12-05,173.639999,174.250000,172.460007,172.990005,148.474670,3228700
2017-12-06,173.479996,174.440002,173.000000,173.479996,148.895233,2618700
2017-12-07,172.550003,173.289993,171.919998,172.910004,148.405991,2284800
2017-12-08,173.039993,173.539993,172.509995,173.149994,148.611969,2241100
2017-12-11,172.940002,173.250000,172.220001,173.250000,148.697830,2340800
2017-12-12,173.000000,173.199997,171.850006,172.229996,147.822372,2805900
2017-12-13,172.440002,173.960007,172.399994,173.550003,148.955276,2554000
2017-12-14,173.660004,174.080002,172.830002,173.139999,148.603363,2666900
2017-12-15,174.300003,175.089996,173.679993,174.059998,149.392990,7435200
2017-12-18,174.869995,175.779999,174.110001,174.199997,149.513168,2426300
2017-12-19,174.389999,174.899994,173.080002,173.389999,148.817963,3122500
2017-12-20,173.830002,173.880005,171.710007,172.169998,147.770874,2749400
2017-12-21,172.600006,172.750000,171.669998,171.850006,147.496201,2343300
2017-12-22,171.820007,172.039993,170.550003,171.419998,147.127106,3234100
2017-12-26,171.089996,171.639999,170.820007,171.289993,147.015579,1280200
2017-12-27,171.330002,172.740005,170.850006,172.669998,148.199951,1596800
2017-12-28,173.259995,173.550003,172.619995,173.100006,148.569077,1800100
2017-12-29,172.979996,172.979996,171.919998,172.119995,147.727966,2201800
2018-01-02,173.729996,174.479996,172.660004,173.220001,148.672058,3696900
2018-01-03,173.229996,173.639999,172.000000,172.490005,148.045517,3789600
2018-01-04,173.240005,174.130005,172.729996,173.699997,149.084030,2756400
2018-01-05,174.000000,175.000000,173.399994,174.050003,149.384445,3737700
2018-01-08,173.740005,174.210007,172.929993,173.929993,149.281448,2060800
2018-01-09,174.229996,174.229996,173.009995,173.539993,148.946671,2674300
2018-01-10,173.500000,174.000000,172.470001,173.509995,148.920929,2172500
2018-01-11,173.559998,174.550003,172.100006,173.389999,148.817963,3078000
2018-01-12,173.360001,173.789993,172.880005,173.570007,148.972458,2901600
2018-01-16,173.619995,174.410004,172.880005,173.679993,149.066879,3662600
2018-01-17,174.350006,175.690002,173.880005,174.979996,150.182632,4129600
2018-01-18,175.190002,175.449997,173.899994,174.570007,149.830704,2154800
2018-01-19,174.990005,176.639999,174.380005,176.119995,151.161087,3746300
2018-01-22,175.970001,176.830002,175.610001,176.210007,151.238327,3217900
2018-01-23,175.570007,177.750000,174.850006,176.809998,151.753265,3197600
2018-01-24,177.300003,177.300003,175.250000,176.119995,151.161087,2810800
2018-01-25,176.399994,176.619995,174.660004,175.660004,150.766235,2815800
2018-01-26,175.669998,178.399994,175.009995,178.360001,153.083649,3957700
2018-01-29,178.300003,178.699997,177.240005,177.770004,152.577225,6091900
2018-01-30,177.100006,177.669998,170.850006,172.479996,148.036926,9613000
2018-01-31,173.600006,174.300003,170.270004,171.139999,146.886810,7004200
2018-02-01,170.270004,173.539993,168.889999,171.899994,147.539108,4751300
2018-02-02,170.800003,172.729996,168.990005,169.380005,145.376297,4604500
2018-02-05,168.610001,169.460007,153.860001,163.850006,140.629929,7309300
2018-02-06,158.350006,166.050003,158.250000,165.179993,141.771393,7020000
2018-02-07,164.860001,168.259995,164.520004,165.710007,142.226364,4974000
2018-02-08,165.690002,165.729996,158.759995,158.970001,136.441513,5656000
2018-02-09,159.979996,161.979996,155.229996,160.800003,138.012161,7187100
2018-02-12,162.369995,165.889999,161.500000,163.899994,140.672806,5255900
2018-02-13,163.000000,163.830002,161.720001,162.399994,139.385468,5406000
2018-02-14,161.440002,162.020004,159.679993,159.990005,137.316956,5865600
2018-02-15,161.139999,161.520004,158.809998,160.779999,137.994949,5012100
