Date,Open,High,Low,Close,Adj Close,Volume
2017-06-06,127.895477,128.115921,127.176636,127.224564,110.213287,2065524
2017-06-07,127.339577,127.799629,127.032867,127.205391,110.196678,2165477
2017-06-08,127.205391,128.039246,126.659073,128.000900,110.885818,2689866
2017-06-09,128.029663,128.508881,127.425835,128.230927,111.085075,2422768
2017-06-12,127.790047,128.662231,127.090378,127.722954,110.645042,2327510
2017-06-13,128.202179,128.834763,127.818802,128.806000,111.583275,2811521
2017-06-14,128.873093,129.246887,128.269272,128.662231,111.458725,2180084
2017-06-15,127.809212,129.016861,127.809212,128.882675,111.649681,2940270
2017-06-16,129.064789,129.706940,128.662231,129.036026,111.782539,3630969
2017-06-19,129.630264,130.253265,129.400238,130.195755,112.787170,2948095
2017-06-20,129.620682,129.812378,129.141464,129.304398,112.015022,2013774
2017-06-21,129.429001,129.563171,128.345947,128.671814,111.467010,2642393
2017-06-22,129.016861,129.016861,128.144669,128.499298,111.317558,1960876
2017-06-23,128.470551,128.681396,128.096756,128.422623,111.251160,6590333
2017-06-26,128.815582,129.400238,128.489716,128.681396,111.475327,1309928
2017-06-27,128.796417,128.911438,127.339577,127.406670,110.371040,2028589
2017-06-28,128.633484,128.796417,127.952980,128.403458,111.234550,2514478
2017-06-29,128.403458,128.575974,125.959412,126.822014,109.864548,1913299
2017-06-30,127.876305,128.307602,127.176636,127.751709,110.669952,1844646
2017-07-03,128.365112,128.853928,127.981735,128.154251,111.018669,943190
2017-07-05,128.048828,128.441788,127.713371,128.240524,111.093414,1952320
2017-07-06,127.780464,128.537643,127.665451,127.828384,110.736374,1492619
2017-07-07,128.144669,129.045609,127.962570,128.547226,111.359108,1805521
2017-07-10,128.508881,129.898636,128.259689,129.093536,111.832352,2140332
2017-07-11,129.294815,129.294815,127.943398,128.643066,111.442131,2026398
2017-07-12,129.313980,129.620682,128.911438,129.170212,111.898781,1765769
2017-07-13,129.237305,129.908218,129.055206,129.706940,112.363747,2551517
2017-07-14,129.879471,130.282013,129.515259,130.186172,112.778908,1872399
2017-07-17,130.272430,130.272430,129.390656,129.639847,112.305611,1490324
2017-07-18,129.486496,129.716522,129.160629,129.572769,112.247520,1774533
2017-07-19,129.869888,130.512039,129.678192,130.492874,113.044579,2300069
2017-07-20,130.521622,130.742065,129.256470,129.342728,112.048241,3071420
2017-07-21,128.144669,131.710098,128.144669,130.684570,113.210670,3701917
2017-07-24,131.115860,132.198914,131.058365,131.988052,114.339859,4048101
2017-07-25,132.266006,132.266006,130.847504,131.547165,113.957916,3207160
2017-07-26,131.614258,132.927338,131.173370,132.735641,114.987473,2796392
2017-07-27,132.601456,132.936920,130.684570,131.288391,113.733749,3829519
2017-07-28,131.288391,131.575928,130.531204,131.106277,113.575966,1926862
2017-07-31,131.710098,132.361847,130.368271,130.464127,113.019684,4026191
2017-08-01,130.684570,131.365067,130.176590,131.317139,113.758644,2994420
2017-08-02,131.652603,133.119019,131.173370,132.956085,115.178452,5036573
2017-08-03,132.821899,133.761185,132.275589,133.761185,115.875908,2666077
2017-08-04,133.761185,134.250000,133.339462,134.221237,116.274414,3646202
2017-08-07,134.384171,134.384171,132.208496,133.186111,115.377716,3695657
2017-08-08,133.071106,133.837860,132.745224,132.908173,115.136925,2157443
2017-08-09,133.119019,133.521576,132.457687,133.224457,115.410927,2042466
2017-08-10,132.582291,132.735641,131.345886,131.537582,113.949608,3196935
2017-08-11,131.144623,131.853867,130.895416,130.914597,113.409904,2448643
2017-08-14,131.451324,132.917755,131.307556,132.524780,114.804802,2421724
2017-08-15,132.668549,132.879410,131.566330,131.710098,114.099068,1806564
2017-08-16,131.604675,132.793152,131.480072,132.342682,115.204536,2088582
2017-08-17,131.920959,132.150986,130.205338,130.205338,113.343994,3205595
2017-08-18,130.090317,130.253265,129.237305,129.342728,112.593094,3106685
2017-08-21,129.333145,130.128662,128.911438,129.936966,113.110382,1578174
2017-08-22,130.358688,131.460907,130.243683,131.211716,114.220039,1748554
2017-08-23,130.780411,131.326721,130.502457,130.742065,113.811211,1303355
2017-08-24,130.952927,131.355484,130.531204,130.866669,113.919670,2003653
2017-08-25,131.614258,131.949722,131.115860,131.135040,114.153313,2083052
2017-08-28,131.441742,131.758026,130.904999,131.182953,114.194992,1581722
2017-08-29,130.569550,131.997635,130.368271,131.911377,114.829117,1773072
2017-08-30,131.911377,132.390610,131.384232,132.304337,115.171181,1861444
2017-08-31,132.658966,132.802734,131.873047,132.524780,115.363037,3114719
2017-09-01,132.543961,132.773987,131.911377,131.911377,114.829117,1835569
2017-09-05,131.681351,131.892212,130.512039,130.837921,113.894653,2969067
2017-09-06,131.528000,131.528000,130.512039,130.876251,113.928001,2545466
2017-09-07,130.751648,131.710098,130.655807,131.384232,114.370216,2567168
2017-09-08,131.144623,132.352264,130.991272,131.853867,114.779022,3056917
2017-09-11,132.668549,133.981628,132.668549,133.224457,115.972137,2434453
2017-09-12,133.166946,133.291550,132.601456,132.917755,115.705185,1671763
2017-09-13,132.802734,133.013596,132.035980,132.170166,115.054367,2132194
2017-09-14,132.035980,132.035980,131.173370,131.508835,114.478699,3570872
2017-09-15,132.141403,133.694092,131.901794,133.176529,115.930420,4793263
2017-09-18,133.511993,133.550323,131.585510,131.949722,114.862495,3004019
2017-09-19,132.150986,132.342682,131.480072,132.026398,114.929222,3569829
2017-09-20,132.323517,133.051926,132.093491,132.927338,115.713486,3802392
2017-09-21,133.109436,135.467224,133.042343,135.007172,117.523979,4084306
2017-09-22,134.767563,136.157303,134.671707,135.860184,118.266525,3043666
2017-09-25,135.860184,136.013535,134.642960,134.959244,117.482277,3071211
2017-09-26,135.198853,135.534317,134.326675,134.412933,117.006706,2464189
2017-09-27,134.710052,134.738800,133.684509,133.770767,116.447685,3171999
2017-09-28,133.722855,134.738800,133.502411,134.738800,117.290382,2172885
2017-09-29,133.962463,135.879364,133.416138,135.850601,118.258224,3832858
2017-10-02,135.917694,136.741959,135.850601,136.732376,119.025780,2631438
2017-10-03,136.770721,137.202011,136.320251,136.741959,119.034142,2338047
2017-10-04,136.933655,137.115753,136.186066,136.626953,118.934013,1864887
2017-10-05,137.010330,137.777084,136.502350,137.125336,119.367851,2342847
2017-10-06,136.876144,137.690826,136.722794,137.652496,119.826729,2259483
2017-10-09,139.138092,139.262680,137.412872,137.633316,119.810028,2528355
2017-10-10,138.026291,138.208389,134.374588,137.355377,119.568123,4274404
2017-10-11,137.163681,137.767502,136.454422,136.789886,119.075874,3381713
2017-10-12,136.761124,137.460800,136.761124,137.240356,119.468002,3134229
2017-10-13,138.342575,138.543854,137.317032,137.412872,119.618149,2251136
2017-10-16,137.412872,137.901688,137.067841,137.777084,119.935211,2088686
2017-10-17,137.537476,137.911270,136.588608,137.470383,119.668205,2541188
2017-10-18,137.432053,137.738754,137.154099,137.479965,119.676567,1809277
2017-10-19,137.451218,137.853760,136.694046,137.652496,119.826729,2736817
2017-10-20,139.109329,139.895264,137.422455,139.310608,121.270142,3515575
2017-10-23,139.952774,140.403244,139.301025,139.856918,121.745720,3017583
2017-10-24,140.499084,140.892044,139.818588,140.048615,121.912567,3463094
2017-10-25,140.374481,140.412827,139.310608,139.924011,121.804146,2900936
2017-10-26,140.412827,140.412827,139.157257,139.780243,121.678986,2239764
2017-10-27,139.799423,140.316971,139.483124,140.125290,121.979347,1950547
2017-10-30,139.626892,139.693985,138.524673,138.630112,120.677719,1883876
2017-10-31,138.352158,139.042236,138.102966,138.170059,120.277313,2549118
2017-11-01,138.582184,139.157257,138.237137,138.908051,120.919716,2255414
2017-11-02,138.706787,139.368118,137.882523,139.368118,121.320236,2028485
2017-11-03,139.358536,139.425613,138.764297,138.946396,120.953133,1485420
2017-11-06,139.444794,139.991104,139.118912,139.550217,121.478722,2127290
2017-11-07,139.751495,140.930389,139.655655,140.863297,122.621773,2727218
2017-11-08,140.709946,141.380859,140.451157,140.757858,122.530014,2623717
2017-11-09,140.192383,140.364899,138.610931,139.396866,121.345253,2456155
2017-11-10,138.821793,140.537415,138.400085,139.693985,121.603867,3034276
2017-11-13,139.617310,140.882462,139.214767,140.623688,122.413170,2101415
2017-11-14,140.029449,141.467117,139.693985,141.198746,122.913742,2411604
2017-11-15,140.585342,141.304184,140.134872,140.288223,122.121193,2630812
2017-11-16,140.240295,141.074158,139.943176,140.777039,123.173599,2304660
2017-11-17,140.297806,140.892044,140.125290,140.403244,122.846565,1708385
2017-11-20,140.336151,142.138031,140.336151,141.792984,124.062500,3708386
2017-11-21,142.090103,143.460693,142.090103,143.144409,125.244949,3159479
2017-11-22,143.278580,143.585297,142.598083,142.799362,124.943031,1894101
2017-11-24,143.163574,144.179535,143.086899,143.441528,125.504959,1248162
2017-11-27,143.681137,144.821686,143.489441,144.179535,126.150620,2383642
2017-11-28,144.792938,146.767349,144.745010,146.412720,128.104568,3815121
2017-11-29,146.690659,147.179474,146.058090,146.872772,128.507080,3491264
2017-11-30,147.534103,150.189011,147.054871,149.479752,130.788086,5927387
2017-12-01,149.230560,149.786453,146.527725,147.984573,129.479843,3144141
2017-12-04,149.345566,149.700195,147.380753,147.380753,128.951584,3391311
2017-12-05,147.438263,148.387115,146.661911,146.700256,128.356186,2694457
2017-12-06,146.920700,147.351990,146.460632,146.642746,128.305832,3021965
2017-12-07,146.642746,147.399918,146.479813,146.911118,128.540619,2133446
2017-12-08,147.514938,147.706619,146.709839,147.275314,128.859329,1546665
2017-12-11,146.623581,147.524521,146.585236,146.844025,128.481979,3780795
2017-12-12,147.035706,148.195435,146.642746,147.351990,128.926437,3087592
2017-12-13,147.074051,150.026077,146.757751,149.326401,130.653946,5283743
2017-12-14,149.422241,149.930222,146.805679,146.863190,128.498688,3277899
2017-12-15,147.764130,148.214600,147.198639,147.840805,129.354080,4480049
2017-12-18,148.559647,148.856766,147.601196,148.166672,129.639191,3729775
2017-12-19,148.703415,148.962189,147.620361,147.706619,129.236679,4435602
2017-12-20,148.502136,148.741745,147.697037,148.300858,129.756577,3738017
2017-12-21,148.693832,148.818420,147.121964,147.332825,128.909653,5069021
2017-12-22,147.802460,147.879150,146.767349,147.112381,128.716782,2245294
2017-12-26,147.074051,148.013321,147.074051,147.371170,128.943176,1468414
2017-12-27,147.629944,147.697037,146.949448,147.553268,129.102478,1840577
2017-12-28,147.610779,147.974991,147.246567,147.725784,129.253464,1725809
2017-12-29,147.955826,148.291275,146.987793,146.987793,128.607758,1741667
2018-01-02,147.428665,147.601196,146.364792,147.323242,128.901215,2987743
2018-01-03,146.546906,147.217819,145.492599,146.106018,127.836220,6612348
2018-01-04,146.460632,148.080414,146.364792,148.080414,129.563736,4691432
2018-01-05,148.540466,149.757706,148.089996,149.115540,130.469421,2586470
2018-01-08,149.518097,149.652267,147.821640,148.310440,129.765015,2858680
2018-01-09,148.569229,150.256104,148.377533,149.527679,130.830017,3538841
2018-01-10,149.681030,150.591553,148.578812,150.562805,131.735687,2673172
2018-01-11,150.591553,151.434998,150.486130,151.358307,132.431778,2430384
2018-01-12,151.990891,152.863083,151.243301,152.460526,133.396118,2445200
2018-01-16,152.527618,153.208115,150.744904,151.329559,132.406601,3570768
2018-01-17,151.137878,152.345520,150.907837,151.827957,132.842651,3300227
2018-01-18,152.297592,153.016434,151.214554,151.224136,132.314362,2770934
2018-01-19,151.827957,152.105911,151.051605,152.096313,133.077438,3928742
2018-01-22,152.105911,152.364685,151.444580,151.952560,132.951721,3411031
2018-01-23,152.383850,153.677765,152.163406,152.958923,133.832184,4071577
2018-01-24,153.572327,153.946121,152.518036,153.323135,134.150864,2769891
2018-01-25,153.926956,155.163361,153.035599,155.115433,135.719055,4260111
2018-01-26,155.949280,158.239975,154.310333,158.134552,138.360657,5237418
2018-01-29,158.000366,158.268738,154.693726,154.760803,135.408783,3828893
2018-01-30,153.687347,154.310333,151.444580,152.364685,133.312271,4056761
2018-01-31,153.342300,153.859863,152.680969,153.035599,133.899277,3432524
2018-02-01,152.393433,154.128235,151.837540,153.016434,133.882523,2872870
2018-02-02,152.096313,152.882248,149.891891,150.141083,131.366730,4391156
